haushalt;haushalt_beschreibung;haushaltstelle;einzelplan;unterabschnitt;haushaltkonto;jahr;wert;soll_ist;einnahme_ausgabe;vermerke;fb;haushaltstelle_beschreibung;haushaltstelle_beschreibung_detail;einzelplan_beschreibung;unterabschnitt_beschreibung;seite
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"4.4645.3610";"4";"4645";"3610";2014;200000;"Soll";"Einnahme";"EinR.=9999";"9520";"Investitionszuweisungen vom Land ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 4645/00+02+03";"Soziale Sicherung";"Tageseinrichtungen für Kinder - Städtische Kinderhorte";"1385"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"4.4645.9350";"4";"4645";"9350";2014;100000;"Soll";"Ausgabe";"EinR.=9999";"9520";"Erwerb von beweglichen Sachen des Anlagevermögens ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 4645/00";"Soziale Sicherung";"Tageseinrichtungen für Kinder - Städtische Kinderhorte";"1385"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"4.4645.9420";"4";"4645";"9420";2014;781000;"Soll";"Ausgabe";"EinR.=9999";"9520";"Gebäudeneubau Kinderhort Gerhardinger Schule ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 4645/00";"Soziale Sicherung";"Tageseinrichtungen für Kinder - Städtische Kinderhorte";"1386"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"4.4645.9425";"4";"4645";"9425";2014;100000;"Soll";"Ausgabe";"EinR.=9999";"9520";"Gebäudeneubau Verpfl.ermächt. 400.000 davon 2016 400.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 4645/02";"Soziale Sicherung";"Tageseinrichtungen für Kinder - Städtische Kinderhorte";"1386"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"4.4645.9454";"4";"4645";"9454";2014;4000;"Soll";"Ausgabe";"";"520";"Erweiterungs-, Um- und Ausbauten ";"Hort Konradschule Schallschutztechnische Ertüchtigung - Trennwand";"Soziale Sicherung";"Tageseinrichtungen für Kinder - Städtische Kinderhorte";"1387"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"4.4645.9458";"4";"4645";"9458";2014;7500;"Soll";"Ausgabe";"";"520";"Erweiterungs-, Um- und Ausbauten";"";"Soziale Sicherung";"Tageseinrichtungen für Kinder - Städtische Kinderhorte";"1387"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"4.4645.9580";"4";"4645";"9580";2014;118000;"Soll";"Ausgabe";"EinR.=9999";"9520";"Sonstige Tiefbaumaßnahmen u.ä. ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 4645/00";"Soziale Sicherung";"Tageseinrichtungen für Kinder - Städtische Kinderhorte";"1388"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"4.4645.9630";"4";"4645";"9630";2014;7000;"Soll";"Ausgabe";"";"520";"Betriebstechnische Anlagen Kinderhort Gerhardinger-Schule ";"Hort Ostpreußenstraße Nachrüsten Hauptschalter Erweiterung vorhandener Steckdosen";"Soziale Sicherung";"Tageseinrichtungen für Kinder - Städtische Kinderhorte";"1388"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"4.4645.9633";"4";"4645";"9633";2014;24700;"Soll";"Ausgabe";"";"520";"Betriebstechnische Anlagen Hort Haydnstraße ";"Hort Haydnstraße Erneuerung Heizkesselanlage";"Soziale Sicherung";"Tageseinrichtungen für Kinder - Städtische Kinderhorte";"1388"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"4.4646.36100";"4";"4646";"36100";2014;12500;"Soll";"Einnahme";"";"510";"Investitionszuweisungen vom Land";"";"Soziale Sicherung";"Tageseinrichtungen für Kinder Kindertagespflegezentrum";"1389"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"4.4647.3591";"4";"4647";"3591";2014;200000;"Soll";"Einnahme";"EinR.=9200";"203";"Einnahmen aus Folgekosten- vereinbarungen Folgekostenbeiträge ";"Folgelasten für Kinderbetreuungseinrichtungen -Pauschalansatz- Anpassung der Beiträge an die aktuelle Entwicklung";"Soziale Sicherung";"Tageseinrichtungen für Kinder -Städtische Kindertagesstätten";"1390"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"4.4648.3610";"4";"4648";"3610";2014;2723000;"Soll";"Einnahme";"EinR.=9999";"9520";"Investitionszuweisungen vom Land ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 4648/00+02-07+09+17+20+21+23-4 2+99";"Soziale Sicherung";"Tageseinrichtungen für Kinder - Kindertagesstätten Freigemeinnütziger Träger";"1391"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"4.4648.3680";"4";"4648";"3680";2014;199000;"Soll";"Einnahme";"EinR.=9999";"9520";"Investitionszuschüsse vom übrigen Bereich ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2013 bis 2017 vgl. UA 4648/40";"Soziale Sicherung";"Tageseinrichtungen für Kinder - Kindertagesstätten Freigemeinnütziger Träger";"1391"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"4.4648.9880";"4";"4648";"9880";2014;2608000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1464";"9520";"Investitionszuschüsse an den übrigen Bereich Verpfl.ermächt. 1.710.000 davon 2016 1.000.000 2017 710.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 4648/00+02-07+17+25-31+33+36+3 7+39+41+42+99";"Soziale Sicherung";"Tageseinrichtungen für Kinder - Kindertagesstätten Freigemeinnütziger Träger";"1391"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"4.4648.98801";"4";"4648";"98801";2014;1043000;"Soll";"Ausgabe";"EinR.=9999";"9520";"Investitionszuschüsse an den übrigen Bereich ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 4648/00+04+06+09+17+20+21+23-4";"Soziale Sicherung";"Tageseinrichtungen für Kinder - Kindertagesstätten Freigemeinnütziger Träger";"1391"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"4.4648.9881";"4";"4648";"9881";2014;153000;"Soll";"Ausgabe";"EinR.=9999,frw.=48, 9520 gegsD=1464";"";"Investitionszuschüsse an den übrigen Bereich ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 4648/00+02-06+29-31+36+37+39";"Soziale Sicherung";"Tageseinrichtungen für Kinder - Kindertagesstätten Freigemeinnütziger Träger";"1391"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"4.4649.9361";"4";"4649";"9361";2014;600;"Soll";"Ausgabe";"";"550";"Zimmerausstattungen -Ersatzbeschaffung- ";"für die Lerninsel, Schulfit und Grips";"Soziale Sicherung";"Tageseinrichtungen für Kinder -Spiel- und Hausaufgabenbetreuung";"1393"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"4.4651.9361";"4";"4651";"9361";2014;350;"Soll";"Ausgabe";"";"510";"Zimmerausstattungen -Ersatzbeschaffung-";"";"Soziale Sicherung";"Erziehungs-, Jugend- und Familienberatungsstelle - Erziehungsberatungsstelle";"1394"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"4.4652.9351";"4";"4652";"9351";2014;150;"Soll";"Ausgabe";"";"510";"Zimmerausstattungen";"";"Soziale Sicherung";"Erziehungs-, Jugend- und Familienberatungsstelle - Projekt &quot;Schreibabys&quot;";"1395"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"4.4661.9362";"4";"4661";"9362";2014;1500;"Soll";"Ausgabe";"";"510";"Arbeitsgeräte und Maschinen -Ersatzbeschaffung-";"";"Soziale Sicherung";"Einrichtung für Hilfe zur Erziehung, Hilfe für junge VollVolljährige - Jugendschutzst.";"1397"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"4.4662.9351";"4";"4662";"9351";2014;800;"Soll";"Ausgabe";"";"510";"Zimmerausstattungen";"";"Soziale Sicherung";"Einricht. f. Hilfe zur Erzieh. Hilfe für junge Volljährige, - Betreutes Jugendwohnen";"1398"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"4.4662.9361";"4";"4662";"9361";2014;1500;"Soll";"Ausgabe";"";"510";"Zimmerausstattungen -Ersatzbeschaffung-";"";"Soziale Sicherung";"Einricht. f. Hilfe zur Erzieh. Hilfe für junge Volljährige, - Betreutes Jugendwohnen";"1398"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"4.4662.9362";"4";"4662";"9362";2014;500;"Soll";"Ausgabe";"";"510";"Arbeitsgeräte und Maschinen -Ersatzbeschaffung-";"";"Soziale Sicherung";"Einricht. f. Hilfe zur Erzieh. Hilfe für junge Volljährige, - Betreutes Jugendwohnen";"1398"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"4.4701.9881";"4";"4701";"9881";2014;175000;"Soll";"Ausgabe";"EinR.=9999";"9540";"Investitionszuschüsse an den übrigen Bereich ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 4701/01";"Soziale Sicherung";"Förderung der Wohlfahrtspflege";"1399"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"4.4987.3170";"4";"4987";"3170";2014;3650;"Soll";"Einnahme";"ZueD-Me=9498";"200";"Entnahme aus zweckgebundener Rücklage fiduziarischer Stift- ung oder Vermächtnis Aktion 'Kinderbaum'";"";"Soziale Sicherung";"Freiwillige Hilfen, Spenden und Stiftungsmittel und dgl. Aktion 'Kinderbaum'";"1401"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"4.4987.9070";"4";"4987";"9070";2014;3650;"Soll";"Ausgabe";"ZueD-Me=9498";"200";"Zuführung zum Verwaltungshaus- halt -fiduziarische Stiftungen sowie Vermächtnisse u. ä. - Aktion 'Kinderbaum' -siehe HhSt. 0.4987.2870-";"";"Soziale Sicherung";"Freiwillige Hilfen, Spenden und Stiftungsmittel und dgl. Aktion 'Kinderbaum'";"1401"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5000.9351";"5";"5000";"9351";2014;1300;"Soll";"Ausgabe";"";"313";"Zimmerausstattungen";"";"Gesundheit, Sport und Erholung";"Gesundheitsverwaltung Lebensmittelüberwachung";"1404"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5000.9352";"5";"5000";"9352";2014;2000;"Soll";"Ausgabe";"";"313";"Arbeitsgeräte und Maschinen";"";"Gesundheit, Sport und Erholung";"Gesundheitsverwaltung Lebensmittelüberwachung";"1404"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5020.9351";"5";"5020";"9351";2014;4500;"Soll";"Ausgabe";"";"310";"Zimmerausstattungen ";"Zimmerausstattung für neuen Veterinär-Assistenten (Futtermittelprobenehmer) sowie für die 1 1/2 neu zu schaffenden Stellen aufgrund der Gesetzesänderung";"Gesundheit, Sport und Erholung";"Veterinärwesen";"1405"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5020.9352";"5";"5020";"9352";2014;1500;"Soll";"Ausgabe";"";"310";"Arbeitsgeräte und Maschinen";"";"Gesundheit, Sport und Erholung";"Veterinärwesen";"1405"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5501.9351";"5";"5501";"9351";2014;8000;"Soll";"Ausgabe";"";"530";"Zimmerausstattungen";"";"Gesundheit, Sport und Erholung";"Allgemeine Verwaltung der Angelegenheiten des Sports -Sportamt-";"1407"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5511.9250";"5";"5511";"9250";2014;12752700;"Soll";"Ausgabe";"gegsD=1561";"9880";"Gewährung von Darlehen an kommunale Sonderrechnungen 'Arena Regensburg' ";"Darlehen zur Finanzierung des Regiebetriebs eigenbetriebsähnlicher Art 'Arena Regensburg' - vgl. HhSt. 1.5511.9850 und HhSt. 1.5611.9300 -   Haushaltsvermerk: Haushaltsstelle deckungsfähig mit "Entnahme aus der 'Allgemeinen Rücklage' - HhSt. 1.9101.3100"";"Gesundheit, Sport und Erholung";"Allgemeine Sportpflege, Sportförderung und -veranstaltungen Arena Regensburg";"1408"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5531.9880";"5";"5531";"9880";2014;1000000;"Soll";"Ausgabe";"EinR.=9999,frw.=50 9530";"";"Investitionszuschüsse an den übrigen Bereich Verpfl.ermächt. 500.000 davon 2016 250.000 2017 250.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 5531/00";"Gesundheit, Sport und Erholung";"Förderung von Einrichtungen und Maßnahmen der Sportvereine";"1410"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5531.9881";"5";"5531";"9881";2014;20000;"Soll";"Ausgabe";"frw.=50";"530";"Investitionszuschüsse an den übrigen Bereich ";"Zuschüsse an Sportvereine für Einrichtungs- und Ausstattungsgegenstände";"Gesundheit, Sport und Erholung";"Förderung von Einrichtungen und Maßnahmen der Sportvereine";"1410"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5531.9882";"5";"5531";"9882";2014;15500;"Soll";"Ausgabe";"";"";"Investitionszuschüsse an den übrigen Bereich";"";"Gesundheit, Sport und Erholung";"Förderung von Einrichtungen und Maßnahmen der Sportvereine";"1410"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5600.93600";"5";"5600";"93600";2014;1400;"Soll";"Ausgabe";"";"530";"Erwerb von beweglichen Sachen des Anlagevermögens -Ersatzbeschaffung- ";"Ersatzbeschaffung von FB-Toren";"Gesundheit, Sport und Erholung";"Sportanlagen Sonstige Städt. Sportanlagen";"1411"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5600.93601";"5";"5600";"93601";2014;2600;"Soll";"Ausgabe";"";"530";"Erwerb von beweglichen Sachen des Anlagevermögens -Ersatzbeschaffung- ";"Bezirkssportanlage West";"Gesundheit, Sport und Erholung";"Sportanlagen Sonstige Städt. Sportanlagen";"1411"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5600.93602";"5";"5600";"93602";2014;3000;"Soll";"Ausgabe";"";"530";"Erwerb von beweglichen Sachen des Anlagevermögens -Ersatzbeschaffung- ";"Bezirkssportanlage Ost: Ersatzbeschaffung von Geräten für Leichtathletik, Tennis, Fußball";"Gesundheit, Sport und Erholung";"Sportanlagen Sonstige Städt. Sportanlagen";"1411"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5600.93603";"5";"5600";"93603";2014;1300;"Soll";"Ausgabe";"";"530";"Erwerb von beweglichen Sachen des Anlagevermögens -Ersatzbeschaffung- ";"Ersatzbeschaffung von Leichtathletikgeräten (Hürden, Netze, etc.)";"Gesundheit, Sport und Erholung";"Sportanlagen Sonstige Städt. Sportanlagen";"1411"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5600.9369";"5";"5600";"9369";2014;2600;"Soll";"Ausgabe";"";"530";"Erwerb von sonst. beweglichen Sachen des Anlagevermögens -Ersatzbeschaffung- ";"Banden für Hallenfußball, Ersatzbeschaffung für defekte Teile";"Gesundheit, Sport und Erholung";"Sportanlagen Sonstige Städt. Sportanlagen";"1412"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5600.9585";"5";"5600";"9585";2014;40000;"Soll";"Ausgabe";"";"530";"Sonstige Tiefbaumaßnahmen u.ä. ";"Laufbahn Kaulbachweg, Teilsanierung mit Erneuerung der Entwässerungsrinne";"Gesundheit, Sport und Erholung";"Sportanlagen Sonstige Städt. Sportanlagen";"1412"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5600.9589";"5";"5600";"9589";2014;95000;"Soll";"Ausgabe";"EinR.=9999";"9999";"Sonstige Tiefbaumaßnahmen u.ä. ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 5600/01";"Gesundheit, Sport und Erholung";"Sportanlagen Sonstige Städt. Sportanlagen";"1412"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5605.9369";"5";"5605";"9369";2014;8200;"Soll";"Ausgabe";"";"530";"Erwerb von sonst. beweglichen Sachen des Anlagevermögens -Ersatzbeschaffung- ";"Tische und Stühle für Veranstaltungen (Ersatzbeschaffungen)";"Gesundheit, Sport und Erholung";"Städtische Sportanlage Am Oberen Wöhrd - Lieblstraße Mehrzweckanlage";"1418"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5605.9550";"5";"5605";"9550";2014;170000;"Soll";"Ausgabe";"EinR.=9999";"9530";"Sport- und Grünflächen u.ä. Aussenanlagen ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 5605/04";"Gesundheit, Sport und Erholung";"Städtische Sportanlage Am Oberen Wöhrd - Lieblstraße Mehrzweckanlage";"1418"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5605.9630";"5";"5605";"9630";2014;12000;"Soll";"Ausgabe";"";"530";"Betriebstechnische Anlagen ";"Einbau Lüftungsanlage Boxraum und Judoraum";"Gesundheit, Sport und Erholung";"Städtische Sportanlage Am Oberen Wöhrd - Lieblstraße Mehrzweckanlage";"1418"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5801.3619";"5";"5801";"3619";2014;95000;"Soll";"Einnahme";"EinR.=9999";"9670";"Sonstige Investitions- zuweisungen vom Land ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 5801/07";"Gesundheit, Sport und Erholung";"Parkanlage und öffentliche Grünfläche - Grünanlagen";"1422"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5801.9504";"5";"5801";"9504";2014;48000;"Soll";"Ausgabe";"";"670";"Tiefbaumaßnahmen ";"Sanierung der Freizeitsportanlage für Senioren in der Benzstraße";"Gesundheit, Sport und Erholung";"Parkanlage und öffentliche Grünfläche - Grünanlagen";"1423"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5801.9507";"5";"5801";"9507";2014;38000;"Soll";"Ausgabe";"";"670";"Tiefbaumaßnahmen ";"Austausch der Bänke in der Kneippanlage des Hegenauer Parks";"Gesundheit, Sport und Erholung";"Parkanlage und öffentliche Grünfläche - Grünanlagen";"1423"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5801.9508";"5";"5801";"9508";2014;9000;"Soll";"Ausgabe";"";"670";"Tiefbaumaßnahmen ";"Beschichtung des Kneippbeckens im Hegenauer Park";"Gesundheit, Sport und Erholung";"Parkanlage und öffentliche Grünfläche - Grünanlagen";"1423"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5801.9509";"5";"5801";"9509";2014;12000;"Soll";"Ausgabe";"";"670";"Tiefbaumaßnahmen ";"Sanierung der Sommerstockbahn im Aberdeenpark";"Gesundheit, Sport und Erholung";"Parkanlage und öffentliche Grünfläche - Grünanlagen";"1423"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5801.9580";"5";"5801";"9580";2014;190000;"Soll";"Ausgabe";"EinR.=9999";"9670";"Sonstige Tiefbaumaßnahmen u.ä. Verpfl.ermächt. 70.000 davon 2016 70.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 5801/07+08";"Gesundheit, Sport und Erholung";"Parkanlage und öffentliche Grünfläche - Grünanlagen";"1424"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5801.95800";"5";"5801";"95800";2014;41500;"Soll";"Ausgabe";"";"670";"Sonstige Tiefbaumaßnahmen u.ä. ";"Hangbefestigung St. Konrad Park 17.100,00 EUR Freiflächenumgestaltung a. d. Universitätsstr. 7.800,00 EUR Wegebefestigung Grünfläche Humboldtstr. 16.600,00 EUR";"Gesundheit, Sport und Erholung";"Parkanlage und öffentliche Grünfläche - Grünanlagen";"1424"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5801.95809";"5";"5801";"95809";2014;22000;"Soll";"Ausgabe";"";"670";"Sonstige Tiefbaumaßnahmen u.ä. ";"Königswiesener Park - Sanierung des Hauptweges in Anbindung an die Treppenanlage";"Gesundheit, Sport und Erholung";"Parkanlage und öffentliche Grünfläche - Grünanlagen";"1425"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5801.95810";"5";"5801";"95810";2014;20000;"Soll";"Ausgabe";"";"670";"Sonstige Tiefbaumaßnahmen u.ä. ";"Sanierung der Treppenanlage im Königswiesener Park";"Gesundheit, Sport und Erholung";"Parkanlage und öffentliche Grünfläche - Grünanlagen";"1425"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5801.9583";"5";"5801";"9583";2014;56500;"Soll";"Ausgabe";"";"670";"Sonstige Tiefbaumaßnahmen u.ä. ";"Fortführung der in 2011 begonnenen Sanierung von Trimm-Dich-Pfaden: Ziegetsdorfer Park 28.100 EUR Oberer Wöhrd 28.400 EUR";"Gesundheit, Sport und Erholung";"Parkanlage und öffentliche Grünfläche - Grünanlagen";"1425"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5801.9587";"5";"5801";"9587";2014;20000;"Soll";"Ausgabe";"";"670";"Sonstige Tiefbaumaßnahmen u.ä. ";"Sanierung vorhandener Flurwege zum Aberdeenpark (Wegeprogramm)";"Gesundheit, Sport und Erholung";"Parkanlage und öffentliche Grünfläche - Grünanlagen";"1425"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5801.9589";"5";"5801";"9589";2014;25000;"Soll";"Ausgabe";"EinR.=9999";"9670";"Sonstige Tiefbaumaßnahmen u.ä. ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 5801/19";"Gesundheit, Sport und Erholung";"Parkanlage und öffentliche Grünfläche - Grünanlagen";"1426"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5805.95809";"5";"5805";"95809";2014;800000;"Soll";"Ausgabe";"EinR.=9999, ZueD-Me=8880";"9670";"Sonstige Tiefbaumaßnahmen u.ä. ehem. Nibelungenkaserne ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 5805/80";"Gesundheit, Sport und Erholung";"Parkanlage und öffentliche Grünfläche - Grünanlage";"1427"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5809.9582";"5";"5809";"9582";2014;300000;"Soll";"Ausgabe";"EinR.=9999";"9670";"Sonstige Tiefbaumaßnahmen u.ä. Verpfl.ermächt. 300.000 davon 2016 300.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 5809/02";"Gesundheit, Sport und Erholung";"Parkanlage und öffentliche Grünfläche - Grünanlagen";"1428"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.3400";"5";"5821";"3400";2014;25000;"Soll";"Einnahme";"EinR.=9232, ZueD-Me=7582";"232";"Veräußerung von Grundstücken, baulichen Anlagen und grund- stücksgleichen Rechten Rückerstattungen ";"-Pauschalansatz- Anpassung der Beträge an die aktuelle Entwicklung";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1430"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.3452";"5";"5821";"3452";2014;2000;"Soll";"Einnahme";"";"670";"Verkauf von Maschinen, Geräten u.ä.";"";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1430"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.3619";"5";"5821";"3619";2014;40000;"Soll";"Einnahme";"EinR.=9999";"9670";"Sonstige Investitions- zuweisungen vom Land ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 5821/21";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1430"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.9328";"5";"5821";"9328";2014;40000;"Soll";"Ausgabe";"EinR.=9232, ZueD-Me=7582";"232";"Erschließungsbeiträge sowie Straßenausbaubeiträge ";"-Pauschalansatz- Anpassung der Beiträge an die aktuelle Entwicklung";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1430"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.9329";"5";"5821";"9329";2014;10000;"Soll";"Ausgabe";"EinR.=9232, ZueD-Me=7582";"232";"Sonstiger Grunderwerb Folgekostenbeiträge ";"-Pauschalansatz- Anpassung der Beiträge an die aktuelle Entwicklung";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1430"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.9350";"5";"5821";"9350";2014;70000;"Soll";"Ausgabe";"EinR.=9999";"9670";"Erwerb von beweglichen Sachen des Anlagevermögens ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 5821/22";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1431"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.9351";"5";"5821";"9351";2014;14000;"Soll";"Ausgabe";"";"670";"Zimmerausstattungen ";"2014: Einrichtung und Ausstattung für neue/zusätzliche Büroräume 2015 ff.: Sukzessive Neuanschaffung notwendiger Einrichtungs- u. Ausstattungs- gegenstände";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1431"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.9352";"5";"5821";"9352";2014;74000;"Soll";"Ausgabe";"";"670";"Arbeitsgeräte und Maschinen ";"Fortlaufende Neubeschaffung notwendiger Arbeitsgeräte und Maschinen für den Grünflächenunterhalt.";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1431"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.9359";"5";"5821";"9359";2014;14000;"Soll";"Ausgabe";"";"670";"Erwerb von sonst. beweglichen Sachen des Anlagevermögens ";"Traubenpresse für die Weinerzeugung";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1431"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.9362";"5";"5821";"9362";2014;96000;"Soll";"Ausgabe";"";"670";"Arbeitsgeräte und Maschinen -Ersatzbeschaffung- ";"Fortlaufende Ersatzbeschaffung veralteter u. verschlissener Arbeitsgeräte und Maschinen.";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1431"
