haushalt;haushalt_beschreibung;haushaltstelle;einzelplan;unterabschnitt;haushaltkonto;jahr;wert;soll_ist;einnahme_ausgabe;vermerke;fb;haushaltstelle_beschreibung;haushaltstelle_beschreibung_detail;einzelplan_beschreibung;unterabschnitt_beschreibung;seite
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5801.9450";"5";"5801";"9450";2013;-903.67;"Ist";"Ausgabe";"";"670";"Erweiterungs-, Um- und Ausbauten ";"Erneuerung der Pergola im Hegenauer Park";"Gesundheit, Sport und Erholung";"Parkanlage und öffentliche Grünfläche - Grünanlagen";"1422"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5801.9580";"5";"5801";"9580";2013;80000.00;"Ist";"Ausgabe";"EinR.=9999";"9670";"Sonstige Tiefbaumaßnahmen u.ä. Verpfl.ermächt. 70.000 davon 2016 70.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 5801/07+08";"Gesundheit, Sport und Erholung";"Parkanlage und öffentliche Grünfläche - Grünanlagen";"1424"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5801.95800";"5";"5801";"95800";2013;-0.54;"Ist";"Ausgabe";"";"670";"Sonstige Tiefbaumaßnahmen u.ä. ";"Hangbefestigung St. Konrad Park 17.100,00 EUR Freiflächenumgestaltung a. d. Universitätsstr. 7.800,00 EUR Wegebefestigung Grünfläche Humboldtstr. 16.600,00 EUR";"Gesundheit, Sport und Erholung";"Parkanlage und öffentliche Grünfläche - Grünanlagen";"1424"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5801.95802";"5";"5801";"95802";2013;-0.53;"Ist";"Ausgabe";"";"670";"Sonstige Tiefbaumaßnahmen u.ä. ";"Sanierung Grünanlage Napoleonstein";"Gesundheit, Sport und Erholung";"Parkanlage und öffentliche Grünfläche - Grünanlagen";"1424"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5801.95803";"5";"5801";"95803";2013;44000.00;"Ist";"Ausgabe";"";"670";"Sonstige Tiefbaumaßnahmen u.ä. ";"Sanierung Renaissancegarten im Herzogspark";"Gesundheit, Sport und Erholung";"Parkanlage und öffentliche Grünfläche - Grünanlagen";"1424"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5801.95804";"5";"5801";"95804";2013;85133.03;"Ist";"Ausgabe";"";"670";"Sonstige Tiefbaumaßnahmen u.ä. ";"Wegesanierungen: Pfaffensteiner Weg 49.000 EUR Insel Park 49.000 EUR";"Gesundheit, Sport und Erholung";"Parkanlage und öffentliche Grünfläche - Grünanlagen";"1425"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5801.95807";"5";"5801";"95807";2013;42249.65;"Ist";"Ausgabe";"";"670";"Sonstige Tiefbaumaßnahmen u.ä. ";"Asphaltierung der Wege Brunnenplatz bei St. Franziskus";"Gesundheit, Sport und Erholung";"Parkanlage und öffentliche Grünfläche - Grünanlagen";"1425"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5801.95808";"5";"5801";"95808";2013;4218.28;"Ist";"Ausgabe";"";"670";"Sonstige Tiefbaumaßnahmen u.ä.";"";"Gesundheit, Sport und Erholung";"Parkanlage und öffentliche Grünfläche - Grünanlagen";"1425"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5801.95811";"5";"5801";"95811";2013;3296.30;"Ist";"Ausgabe";"";"670";"Sonstige Tiefbaumaßnahmen u.ä.";"";"Gesundheit, Sport und Erholung";"Parkanlage und öffentliche Grünfläche - Grünanlagen";"1425"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5801.9584";"5";"5801";"9584";2013;2799.98;"Ist";"Ausgabe";"EinR.=9999";"9670";"Sonstige Tiefbaumaßnahmen u.ä. ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2012 bis 2016 vgl. UA 5801/04";"Gesundheit, Sport und Erholung";"Parkanlage und öffentliche Grünfläche - Grünanlagen";"1425"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5801.9586";"5";"5801";"9586";2013;75000.00;"Ist";"Ausgabe";"EinR.=9999";"9670";"Sonstige Tiefbaumaßnahmen u.ä. Verpfl.ermächt. 250.000 davon 2016 250.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 5801/21";"Gesundheit, Sport und Erholung";"Parkanlage und öffentliche Grünfläche - Grünanlagen";"1425"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5801.9587";"5";"5801";"9587";2013;30679.08;"Ist";"Ausgabe";"";"670";"Sonstige Tiefbaumaßnahmen u.ä. ";"Sanierung vorhandener Flurwege zum Aberdeenpark (Wegeprogramm)";"Gesundheit, Sport und Erholung";"Parkanlage und öffentliche Grünfläche - Grünanlagen";"1425"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5805.95809";"5";"5805";"95809";2013;100000.00;"Ist";"Ausgabe";"EinR.=9999, ZueD-Me=8880";"9670";"Sonstige Tiefbaumaßnahmen u.ä. ehem. Nibelungenkaserne ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 5805/80";"Gesundheit, Sport und Erholung";"Parkanlage und öffentliche Grünfläche - Grünanlage";"1427"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5809.9582";"5";"5809";"9582";2013;300000.00;"Ist";"Ausgabe";"EinR.=9999";"9670";"Sonstige Tiefbaumaßnahmen u.ä. Verpfl.ermächt. 300.000 davon 2016 300.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 5809/02";"Gesundheit, Sport und Erholung";"Parkanlage und öffentliche Grünfläche - Grünanlagen";"1428"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.3452";"5";"5821";"3452";2013;2400.00;"Ist";"Einnahme";"";"670";"Verkauf von Maschinen, Geräten u.ä.";"";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1430"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.9328";"5";"5821";"9328";2013;156.03;"Ist";"Ausgabe";"EinR.=9232, ZueD-Me=7582";"232";"Erschließungsbeiträge sowie Straßenausbaubeiträge ";"-Pauschalansatz- Anpassung der Beiträge an die aktuelle Entwicklung";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1430"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.9352";"5";"5821";"9352";2013;73000.00;"Ist";"Ausgabe";"";"670";"Arbeitsgeräte und Maschinen ";"Fortlaufende Neubeschaffung notwendiger Arbeitsgeräte und Maschinen für den Grünflächenunterhalt.";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1431"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.9361";"5";"5821";"9361";2013;4000.00;"Ist";"Ausgabe";"";"670";"Zimmerausstattungen -Ersatzbeschaffung- ";"Sukzessiver Ersatz von veralteter und verschlissener Büro-/ Zimmerausstattung 2017: Ersatz der Büromöbel für Amtsleiterzimmer u. Zimmer Abteilungsleiter Verwaltung.";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1431"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.9362";"5";"5821";"9362";2013;94000.00;"Ist";"Ausgabe";"";"670";"Arbeitsgeräte und Maschinen -Ersatzbeschaffung- ";"Fortlaufende Ersatzbeschaffung veralteter u. verschlissener Arbeitsgeräte und Maschinen.";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1431"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.9367";"5";"5821";"9367";2013;-9181.59;"Ist";"Ausgabe";"EinR.=9999";"9670";"Beschaffung von Fahrzeugen -Ersatzbeschaffung- Schlegelmäher ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 5821/07+13+14+20+22";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1431"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.9381";"5";"5821";"9381";2013;9996.65;"Ist";"Ausgabe";"";"670";"Zimmerausstattungen ";"Neugestaltung der Bildschirm- Arbeitsplätze";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1431"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.9392";"5";"5821";"9392";2013;6621.44;"Ist";"Ausgabe";"";"670";"Arbeitsgeräte und Maschinen ";"Digitales Nivelliergerät";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1432"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.9399";"5";"5821";"9399";2013;6000.00;"Ist";"Ausgabe";"";"670";"Erwerb von sonst. beweglichen Sachen des Anlagevermögens Seminarraum Gartenamt ";"Regalsystem für Registraturerweiterung";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1432"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.9400";"5";"5821";"9400";2013;12000.00;"Ist";"Ausgabe";"";"670";"Hochbaumaßnahme ";"Ausbau des Fahrradunterstandes";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1432"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.9420";"5";"5821";"9420";2013;343000.00;"Ist";"Ausgabe";"EinR.=9999";"9670";"Gebäudeneubau ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 5821/09+20+21";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1432"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.9421";"5";"5821";"9421";2013;40000.00;"Ist";"Ausgabe";"EinR.=9999";"9670";"Gebäudeneubau Neubau einer 2. Lagerhalle ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 5821/22";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1432"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.9453";"5";"5821";"9453";2013;25000.00;"Ist";"Ausgabe";"";"670";"Erweiterungs-, Um- und Ausbauten Fenstererneuerung ";"Innenausbau der Lagerhalle I, Ziegetsdorferstr.";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1433"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.9454";"5";"5821";"9454";2013;22000.00;"Ist";"Ausgabe";"";"670";"Erweiterungs-, Um- und Ausbauten ";"Sanierung der Sanitär-und Sozialräume in den Unterkünften Sallerner Berg und HH-Schule";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1433"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.9455";"5";"5821";"9455";2013;5612.20;"Ist";"Ausgabe";"EinR.=9999";"9670";"Erweiterungs-, Um- und Ausbauten ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 5821/23";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1433"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.9464";"5";"5821";"9464";2013;-1173.95;"Ist";"Ausgabe";"";"670";"Bautechnische Anlagen ";"Herstellen einer Betriebsfläche des Gartenamtes an der Bezirkssportanlage am Weinweg";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1434"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.9560";"5";"5821";"9560";2013;14901.12;"Ist";"Ausgabe";"";"670";"Straßen, Plätze, Brücken u.ä. - Erneuerungsbauvorhaben - ";"Neuordnung des Lagerplatzes, Ziegetsdorferstr.";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1434"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.9561";"5";"5821";"9561";2013;39000.00;"Ist";"Ausgabe";"";"670";"Straßen, Plätze, Brücken u.ä. - Erneuerungsbauvorhaben - ";"Erweiterung der Pflasterflächen im Gartenamt";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1434"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.9562";"5";"5821";"9562";2013;47000.00;"Ist";"Ausgabe";"";"670";"Straßen, Plätze, Brücken u.ä. - Erneuerungsbauvorhaben - ";"Neuordnung des Lagerplatzes Nord";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1434"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.9564";"5";"5821";"9564";2013;19300.00;"Ist";"Ausgabe";"";"670";"Straßen, Plätze, Brücken u.ä. - Erneuerungsbauvorhaben - ";"Ausbau der Hofzufahrt im Gartenamt";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1434"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.9565";"5";"5821";"9565";2013;19700.00;"Ist";"Ausgabe";"";"670";"Straßen, Plätze, Brücken u.ä. - Erneuerungsbauvorhaben - ";"Befestigung des Lagerplatzes an der Bezirkssportanlage West";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1434"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.9581";"5";"5821";"9581";2013;1435.49;"Ist";"Ausgabe";"";"670";"Sonstige Tiefbaumaßnahmen u.ä. ";"Herstellen der Außenanlagen zur Mannschaftsunterkunft Burgweinting. Fortführen der in 2012 begonnenen Maßnahme.";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1434"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.96301";"5";"5821";"96301";2013;6472.58;"Ist";"Ausgabe";"EinR.=9999";"9670";"Betriebstechnische Anlagen ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2013 bis 2017 vgl. UA 5821/12";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1434"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5821.9631";"5";"5821";"9631";2013;5829.70;"Ist";"Ausgabe";"";"670";"Betriebstechnische Anlagen ";"Heizungserneuerung in den Gewächshäusern";"Gesundheit, Sport und Erholung";"Kommunale Gärtnereien, Anzuchtbetriebe, usw - Gartenamt - Grün- und Parkanlagen";"1434"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5900.9880";"5";"5900";"9880";2013;76044.50;"Ist";"Ausgabe";"";"530";"Investitionszuschüsse an den übrigen Bereich ";"Beitrag zum Naherholungs- verein, der zur Errichtung von Naherholungsgebieten verwendet wird. Auszahlung nur in Höhe der Beteiligung des Landkreises Regensburg.";"Gesundheit, Sport und Erholung";"Sonst. Erholungseinrichtungen Naherholungsverein";"1437"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5904.3680";"5";"5904";"3680";2013;1500.00;"Ist";"Einnahme";"";"232";"Investitionszuschüsse vom übrigen Bereich";"";"Gesundheit, Sport und Erholung";"Kleingartenwesen - Kleingartenanlagen";"1438"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5904.9580";"5";"5904";"9580";2013;462000.00;"Ist";"Ausgabe";"EinR.=9999";"9670";"Sonstige Tiefbaumaßnahmen u.ä. ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 5904/00";"Gesundheit, Sport und Erholung";"Kleingartenwesen - Kleingartenanlagen";"1438"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5904.9880";"5";"5904";"9880";2013;5000.00;"Ist";"Ausgabe";"frw.=51";"670";"Investitionszuschüsse an den übrigen Bereich";"";"Gesundheit, Sport und Erholung";"Kleingartenwesen - Kleingartenanlagen";"1439"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5905.9590";"5";"5905";"9590";2013;-7.44;"Ist";"Ausgabe";"";"9670";"Baunebenkosten: Tiefbau Kleingartenanlage Ostbahnhof";"";"Gesundheit, Sport und Erholung";"Kleingartenwesen - Kleingartenanlagen";"1440"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"5.5941.9580";"5";"5941";"9580";2013;30000.00;"Ist";"Ausgabe";"EinR.=9999";"9670";"Sonstige Tiefbaumaßnahmen u.ä. ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 5941/00";"Gesundheit, Sport und Erholung";"Radwanderwege";"1442"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6001.9361";"6";"6001";"9361";2013;2359.77;"Ist";"Ausgabe";"ZueD-Me=6960";"601";"Zimmerausstattungen -Ersatzbeschaffung- ";"_ Diverses 2.500 EUR -Büroausstattungen-";"Bau- und Wohnungswesen, Verkehr";"Allgemeine Bauverwaltung -Gebäudeservice-";"1446"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6002.9361";"6";"6002";"9361";2013;-5000.00;"Ist";"Ausgabe";"ZueD-Me=6962";"620";"Zimmerausstattungen -Ersatzbeschaffung- ";"_ Diverses 2.500 EUR -Büroausstattungen-";"Bau- und Wohnungswesen, Verkehr";"Allgemeine Bauverwaltung Vergabeamt";"1448"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6011.9351";"6";"6011";"9351";2013;942.48;"Ist";"Ausgabe";"ZueD-Me=6960";"601";"Zimmerausstattungen";"";"Bau- und Wohnungswesen, Verkehr";"Hochbauverwaltung";"1449"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6011.9361";"6";"6011";"9361";2013;4548.74;"Ist";"Ausgabe";"ZueD-Me=6960";"601";"Zimmerausstattungen -Ersatzbeschaffung- ";"_ Diverses 2.500 EUR -Büroausstattungen-";"Bau- und Wohnungswesen, Verkehr";"Hochbauverwaltung";"1449"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6011.9362";"6";"6011";"9362";2013;499.40;"Ist";"Ausgabe";"ZueD-Me=6960";"601";"Arbeitsgeräte und Maschinen -Ersatzbeschaffung- ";"_ Diverses 2.500 EUR";"Bau- und Wohnungswesen, Verkehr";"Hochbauverwaltung";"1449"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6021.9351";"6";"6021";"9351";2013;2608.52;"Ist";"Ausgabe";"ZueD-Me=6965";"650";"Zimmerausstattungen ";"_ Diverses 1.000 EUR _ Diverses 9.000 EUR -Büroausstattung-";"Bau- und Wohnungswesen, Verkehr";"Tiefbauverwaltung";"1450"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6021.9361";"6";"6021";"9361";2013;2027.63;"Ist";"Ausgabe";"ZueD-Me=6965";"650";"Zimmerausstattungen -Ersatzbeschaffung- ";"_ Diverses 1.000 EUR _ Diverses 4.000 EUR -Büroausstattung-";"Bau- und Wohnungswesen, Verkehr";"Tiefbauverwaltung";"1450"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6031.9351";"6";"6031";"9351";2013;-1000.00;"Ist";"Ausgabe";"ZueD-Me=6965";"650";"Zimmerausstattungen ";"_ Diverses 1.000 EUR";"Bau- und Wohnungswesen, Verkehr";"Brückenbauverwaltung";"1452"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6031.9361";"6";"6031";"9361";2013;1804.36;"Ist";"Ausgabe";"ZueD-Me=6965";"650";"Zimmerausstattungen -Ersatzbeschaffung- ";"_ Diverses 1.000 EUR";"Bau- und Wohnungswesen, Verkehr";"Brückenbauverwaltung";"1452"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6105.9351";"6";"6105";"9351";2013;4000.00;"Ist";"Ausgabe";"ZueD-Me=6961";"610";"Zimmerausstattungen ";"_ Diverses 2.500 EUR -Büroausstattungen-";"Bau- und Wohnungswesen, Verkehr";"Orts- und Regionalplanung";"1454"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6105.9361";"6";"6105";"9361";2013;-358.00;"Ist";"Ausgabe";"ZueD-Me=6961";"610";"Zimmerausstattungen -Ersatzbeschaffung- ";"_ Diverses 2.500 EUR -Büroausstattungen-";"Bau- und Wohnungswesen, Verkehr";"Orts- und Regionalplanung";"1454"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6105.9399";"6";"6105";"9399";2013;10000.00;"Ist";"Ausgabe";"ZueD-Me=6961";"610";"Erwerb von sonst. beweglichen Sachen des Anlagevermögens Ergänzung Altstadtmodell ";"insb. kontinuierliche Erweiterung sowie Ergänzung des Altstadtmodells";"Bau- und Wohnungswesen, Verkehr";"Orts- und Regionalplanung";"1454"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6106.9351";"6";"6106";"9351";2013;2989.25;"Ist";"Ausgabe";"ZueD-Me=6966";"660";"Zimmerausstattungen";"";"Bau- und Wohnungswesen, Verkehr";"Stadtentwicklung";"1456"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6106.9359";"6";"6106";"9359";2013;474.00;"Ist";"Ausgabe";"ZueD-Me=6966";"660";"Erwerb von sonst. beweglichen Sachen des Anlagevermögens ";"_ Diverses 2.000 EUR";"Bau- und Wohnungswesen, Verkehr";"Stadtentwicklung";"1456"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6123.9351";"6";"6123";"9351";2013;1000.00;"Ist";"Ausgabe";"ZueD-Me=6966";"660";"Zimmerausstattungen";"";"Bau- und Wohnungswesen, Verkehr";"Vermessung";"1458"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6123.9361";"6";"6123";"9361";2013;3757.70;"Ist";"Ausgabe";"ZueD-Me=6966";"660";"Zimmerausstattungen -Ersatzbeschaffung- ";"_ Diverses 5.000 EUR -Büroausstattungen-";"Bau- und Wohnungswesen, Verkehr";"Vermessung";"1458"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6123.9362";"6";"6123";"9362";2013;595.00;"Ist";"Ausgabe";"ZueD-Me=6966";"660";"Arbeitsgeräte und Maschinen -Ersatzbeschaffung- ";"_ Diverses 2.500 EUR";"Bau- und Wohnungswesen, Verkehr";"Vermessung";"1458"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6123.9369";"6";"6123";"9369";2013;69793.50;"Ist";"Ausgabe";"ZueD-Me=6966";"660";"Erwerb von sonst. beweglichen Sachen des Anlagevermögens -Ersatzbeschaffung- ";"2014: 1 Vermessungsgerät 30.000 EUR";"Bau- und Wohnungswesen, Verkehr";"Vermessung";"1458"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6131.9361";"6";"6131";"9361";2013;7345.74;"Ist";"Ausgabe";"ZueD-Me=6963";"630";"Zimmerausstattungen -Ersatzbeschaffung- ";"_ Diverses 4.500 EUR -Büroausstattungen-";"Bau- und Wohnungswesen, Verkehr";"Bauordnung";"1459"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6141.3400";"6";"6141";"3400";2013;8692.35;"Ist";"Einnahme";"EinR.=9231";"231";"Veräußerung von Grundstücken, baulichen Anlagen und grund- stücksgleichen Rechten Flächen aus Umlegung ";"-Pauschalansatz- Anpassung der Veräußerungserlöse an die aktuelle Entwicklung";"Bau- und Wohnungswesen, Verkehr";"Umlegung von Grundstücken Bodenordnung";"1460"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6141.9320";"6";"6141";"9320";2013;150000.00;"Ist";"Ausgabe";"EinR.=9999";"9230";"Erwerb von Grundstücken und baulichen Anlagen ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6141/00";"Bau- und Wohnungswesen, Verkehr";"Umlegung von Grundstücken Bodenordnung";"1460"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6141.9369";"6";"6141";"9369";2013;3500.00;"Ist";"Ausgabe";"ZueD-Me=6963";"630";"Erwerb von sonst. beweglichen Sachen des Anlagevermögens -Ersatzbeschaffung-";"";"Bau- und Wohnungswesen, Verkehr";"Umlegung von Grundstücken Bodenordnung";"1460"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6151.3619";"6";"6151";"3619";2013;328754.00;"Ist";"Einnahme";"EinR.=9999, ZueD-Me=8615";"9200";"Sonstige Investitions- zuweisungen vom Land "Soziale Stadt"";"";"Bau- und Wohnungswesen, Verkehr";"Städtebauliche Sanierungs- und Entwicklungsmaßnahme Sanierungsmaßn 'Soziale Stadt'";"1462"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6151.9320";"6";"6151";"9320";2013;4410.10;"Ist";"Ausgabe";"EinR.=9999, ZueD-Me=8615";"9200";"Erwerb von Grundstücken und baulichen Anlagen "Soziale Stadt"";"";"Bau- und Wohnungswesen, Verkehr";"Städtebauliche Sanierungs- und Entwicklungsmaßnahme Sanierungsmaßn 'Soziale Stadt'";"1462"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6151.9850";"6";"6151";"9850";2013;-90552.00;"Ist";"Ausgabe";"ZueD-Me=8615";"9200";"Investitionszuschüsse an kommunale Sonderrechnungen "Soziale Stadt"";"";"Bau- und Wohnungswesen, Verkehr";"Städtebauliche Sanierungs- und Entwicklungsmaßnahme Sanierungsmaßn 'Soziale Stadt'";"1462"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6151.9880";"6";"6151";"9880";2013;-52818.43;"Ist";"Ausgabe";"ZueD-Me=8615";"9200";"Investitionszuschüsse an den übrigen Bereich "Soziale Stadt"";"";"Bau- und Wohnungswesen, Verkehr";"Städtebauliche Sanierungs- und Entwicklungsmaßnahme Sanierungsmaßn 'Soziale Stadt'";"1463"
