haushalt;haushalt_beschreibung;haushaltstelle;einzelplan;unterabschnitt;haushaltkonto;jahr;wert;soll_ist;einnahme_ausgabe;vermerke;fb;haushaltstelle_beschreibung;haushaltstelle_beschreibung_detail;einzelplan_beschreibung;unterabschnitt_beschreibung;seite
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.93610";"6";"6300";"93610";2015;0;"Soll";"Ausgabe";"gegsD=3630";"323";"Zimmerausstattungen -Ersatzbeschaffung-";"";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1483"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9362";"6";"6300";"9362";2015;95000;"Soll";"Ausgabe";"gegsD=1630";"650";"Arbeitsgeräte und Maschinen -Ersatzbeschaffung- ";"Arbeitsgeräte und -machinen für Bauhof West 27.000 EUR Bauhof Nord 27.000 EUR Bauhof Ost 32.000 EUR sowie _ Schwenkkopf für Kanalinspektionskamera 8.000 EUR _ Diverses 1.000 EUR Gesamt 95.000 EUR   Bauhof West: 1 Kompressor mit Stromerzeuger 17.000 EUR 1 Vibrationsstampfer 2.300 EUR 1 Fugenschneider mit Führungswagen 1.800 EUR 1 Brennholzsäge 1.200 EUR 1 Elektrohammer 800 EUR 5 Eurogitterboxenpaletten 1.250 EUR _ Diverses 2.650 EUR Gesamtbedarf Bauhof West: 27.000 EUR Bauhof Nord: 1 Schneeräumschild für Radlader 7.000 EUR 2 Umrüstung Schlauchtrommeln für Kompressor 4.500 EUR 1 Rüttelplatte incl. Wassertank und Gummimatte 2.400 EUR 2 Grabenbrücken 1.000 EUR 20 Metallpaletten 5.700 EUR 15 Eurogitterboxenpaletten 3.750 EUR _ Diverses 2.650 EUR Gesamtbedarf Bauhof Nord: 27.000 EUR Bauhof Ost: 1 Kehrbesen für Radlader 13.000 EUR 1 Klappgabel für Radlader 2.600 EUR 1 Multisteingreifer für Minibagger 6.000 EUR 1 Trennschneider 1.400 EUR 2 Grabenbrücke 1.500 EUR 1 Transportpalette für Bauzäune 500 EUR 10 Eurogitterboxenpaletten 2.500 EUR 25 Mobilzäune 1.600 EUR _ Diverses 2.900 EUR";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1483"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.93620";"6";"6300";"93620";2015;0;"Soll";"Ausgabe";"gegsD=3630";"323";"Arbeitsgeräte und Maschinen -Ersatzbeschaffung-";"";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1484"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9367";"6";"6300";"9367";2015;150000;"Soll";"Ausgabe";"EinR.=9999, gegsD=1630";"9650";"Beschaffung von Fahrzeugen -Ersatzbeschaffung- Bauhöfe 'Straßenunterhalt' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6300/07";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1484"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.93670";"6";"6300";"93670";2015;0;"Soll";"Ausgabe";"gegsD=1630";"650";"Beschaffung von Fahrzeugen -Ersatzbeschaffung- ";"2014: 1 Gabelstapler 45.000 EUR 1 Blinkwagen 20.000 EUR";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1484"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.93671";"6";"6300";"93671";2015;0;"Soll";"Ausgabe";"gegsD=3630";"323";"Beschaffung von Fahrzeugen -Ersatzbeschaffung-";"";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1484"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9369";"6";"6300";"9369";2015;0;"Soll";"Ausgabe";"gegsD=1630";"650";"Erwerb von sonst. beweglichen Sachen des Anlagevermögens -Ersatzbeschaffung-";"";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1484"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.93690";"6";"6300";"93690";2015;0;"Soll";"Ausgabe";"gegsD=3630";"323";"Erwerb von sonst. beweglichen Sachen des Anlagevermögens -Ersatzbeschaffung- ";"Ergänzung sowie Erneuerung von sonstiger Verkehrsleit- technik, insb. von Licht- zeichenanlagen";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1484"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9381";"6";"6300";"9381";2015;0;"Soll";"Ausgabe";"EinR.=9999";"9650";"Zimmerausstattungen Straßenbauhof 'Ost' 'Betriebsgebäude' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6300/12";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1484"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.93895";"6";"6300";"93895";2015;0;"Soll";"Ausgabe";"EinR.=9999";"9320";"Erwerb von sonst. beweglichen Sachen des Anlagevermögens 'Verkehrsrechnersystem' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6300/15";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1484"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9390";"6";"6300";"9390";2015;0;"Soll";"Ausgabe";"EinR.=9170, gegsD=9390";"9170";"Erwerb von beweglichen Sachen des Anlagevermögens EDV-Ausstattung -vgl. HhSt. 1.0601.9390-";"";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1484"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9421";"6";"6300";"9421";2015;0;"Soll";"Ausgabe";"EinR.=9999";"9650";"Gebäudeneubau Straßenbauhof-Nord 'Betriebsgebäude' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6300/11";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1484"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9422";"6";"6300";"9422";2015;0;"Soll";"Ausgabe";"EinR.=9999";"9650";"Gebäudeneubau Straßenbauhof 'Ost' 'Betriebsgebäude' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6300/12";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1484"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9423";"6";"6300";"9423";2015;0;"Soll";"Ausgabe";"EinR.=9999";"9650";"Gebäudeneubau Straßenbauhof 'West' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6300/13";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1485"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9451";"6";"6300";"9451";2015;25000;"Soll";"Ausgabe";"EinR.=9999";"9650";"Erweiterungs-, Um- und Ausbauten Straßenbauhof 'Nord' 'Betriebsgebäude' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6300/11";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1485"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9452";"6";"6300";"9452";2015;0;"Soll";"Ausgabe";"EinR.=9999";"9650";"Erweiterungs-, Um- und Ausbauten Straßenbauhof 'Ost' 'Betriebsgebäude' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6300/12";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1485"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9455";"6";"6300";"9455";2015;0;"Soll";"Ausgabe";"EinR.=9999";"9320";"Erweiterungs-, Um- und Ausbauten 'Verkehrsrechnersystem' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6300/15";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1485"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9459";"6";"6300";"9459";2015;0;"Soll";"Ausgabe";"";"9650";"Erweiterungs-, Um- und Ausbauten Straßenbauhof 'Ost' 'Lager- und Geräteraum'";"";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1485"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9460";"6";"6300";"9460";2015;0;"Soll";"Ausgabe";"gegsD=3630";"323";"Bautechnische Anlagen Sonstige Verkehrsleittechnik";"";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1485"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9469";"6";"6300";"9469";2015;0;"Soll";"Ausgabe";"gegsD=1630";"650";"Bautechnische Anlagen ";"Bauhof West: ./. Bauhof Nord: ./. Bauhof Ost: ./.";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1485"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9500";"6";"6300";"9500";2015;5000;"Soll";"Ausgabe";"gegsD=1630";"650";"Tiefbaumaßnahmen Freilegung Erschließungsstraßen ";"Planungen u.ä. bzgl. noch nicht gesondert veranschlagter Maßnahmen bei Erschließungsstraßen";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1485"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9506";"6";"6300";"9506";2015;50000;"Soll";"Ausgabe";"EinR.=9999";"9650";"Tiefbaumaßnahmen Straßenentwässerung Kanal 'Am Dreifaltigkeitsberg' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6300/16";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1485"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9507";"6";"6300";"9507";2015;0;"Soll";"Ausgabe";"";"9650";"Tiefbaumaßnahmen Straßenentwässerung Kanal 'Landshuter Straße'";"";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1485"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9509";"6";"6300";"9509";2015;0;"Soll";"Ausgabe";"gegsD=1630";"650";"Tiefbaumaßnahmen";"";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1485"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9519";"6";"6300";"9519";2015;0;"Soll";"Ausgabe";"gegsD=1630";"650";"Straßen, Plätze, Brücken u.ä.";"";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1486"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9535";"6";"6300";"9535";2015;40000;"Soll";"Ausgabe";"EinR.=9232, ZueD-Me=7630";"232";"Entwässerung Entwässerungsbeiträge ";"-Pauschalansatz- Anpassung der Beiträge an die aktuelle Entwicklung";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1486"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9536";"6";"6300";"9536";2015;10000;"Soll";"Ausgabe";"EinR.=9232, ZueD-Me=7630";"232";"Entwässerung -Hausanschlüsse- Grundstücksanschlußkosten ";"-Pauschalansatz- Anpassung der Beiträge an die aktuelle Entwicklung";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1486"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9580";"6";"6300";"9580";2015;0;"Soll";"Ausgabe";"gegsD=3630";"323";"Sonstige Tiefbaumaßnahmen u.ä. Sonstige Verkehrsleittechnik";"";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1486"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9588";"6";"6300";"9588";2015;25000;"Soll";"Ausgabe";"EinR.=9999";"9650";"Sonstige Tiefbaumaßnahmen u.ä. Felssicherung 'Mattinger Str.' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6300/08";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1486"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9589";"6";"6300";"9589";2015;0;"Soll";"Ausgabe";"gegsD=1630";"650";"Sonstige Tiefbaumaßnahmen u.ä. ";"Bauhof West: ./. Bauhof Nord: ./. Bauhof Ost: ./.";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1486"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9590";"6";"6300";"9590";2015;0;"Soll";"Ausgabe";"gegsD=1630";"650";"Baunebenkosten: Tiefbau";"";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1486"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9599";"6";"6300";"9599";2015;0;"Soll";"Ausgabe";"gegsD=1630";"650";"Baunebenkosten: Tiefbau";"";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1486"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9630";"6";"6300";"9630";2015;0;"Soll";"Ausgabe";"gegsD=3630";"323";"Betriebstechnische Anlagen Sonstige Verkehrsleittechnik";"";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1486"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9631";"6";"6300";"9631";2015;25000;"Soll";"Ausgabe";"EinR.=9999, gegsD=3630";"9320";"Betriebstechnische Anlagen Wegweisende Beschilderung ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6300/06";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1486"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9635";"6";"6300";"9635";2015;0;"Soll";"Ausgabe";"EinR.=9999";"9320";"Betriebstechnische Anlagen 'Verkehrsrechnersystem' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6300/15";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1486"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9638";"6";"6300";"9638";2015;0;"Soll";"Ausgabe";"";"9650";"Betriebstechnische Anlagen Straßenentwässerung Regenwasserpumpwerk";"";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1486"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9639";"6";"6300";"9639";2015;0;"Soll";"Ausgabe";"";"9650";"Betriebstechnische Anlagen Straßenentwässerung Regenwasserpumpwerk";"";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1486"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9680";"6";"6300";"9680";2015;0;"Soll";"Ausgabe";"gegsD=3630";"323";"Sonstige Bau- und Betriebs- anlagen ÖPNV - Zentrale Steueranlage";"";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1486"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9681";"6";"6300";"9681";2015;10000;"Soll";"Ausgabe";"EinR.=9999, gegsD=3630";"9320";"Sonstige Bau- und Betriebs- anlagen Ergänzung sowie Erneuerung Parkleitsystem ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6300/01";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1487"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9682";"6";"6300";"9682";2015;0;"Soll";"Ausgabe";"gegsD=3630";"9320";"Sonstige Bau- und Betriebs- anlagen Ergänzung sowie Erneuerung Parkleitsystem";"";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1487"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9683";"6";"6300";"9683";2015;0;"Soll";"Ausgabe";"gegsD=3630";"323";"Sonstige Bau- und Betriebs- anlagen Ergänzung sowie Erneuerung Parkleitsystem";"";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1487"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9685";"6";"6300";"9685";2015;250000;"Soll";"Ausgabe";"EinR.=9999, gegsD=3630";"9320";"Sonstige Bau- und Betriebs- anlagen Lichtzeichenanlagen ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6300/05";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1487"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6300.9689";"6";"6300";"9689";2015;0;"Soll";"Ausgabe";"gegsD=1630";"650";"Sonstige Bau- und Betriebs- anlagen ";"Bauhof West: ./. Bauhof Nord: ./. Bauhof Ost: ./.";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraßen Erschließungs-/Hauptverkehrsstraßen -Erneuerung/Neubau-";"1487"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6305.3670";"6";"6305";"3670";2015;0;"Soll";"Einnahme";"";"651";"Investitionszuschüsse von privaten Unternehmen 'Vorfinanzierung'";"";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraße Erschließungsstraßen";"1488"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6305.3679";"6";"6305";"3679";2015;0;"Soll";"Einnahme";"EinR.=9999";"9650";"Investitionszuschüsse von privaten Unternehmen 'Vorfinanzierung' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6305/09";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraße Erschließungsstraßen";"1488"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6305.9320";"6";"6305";"9320";2015;0;"Soll";"Ausgabe";"gegsD=2630";"9650";"Erwerb von Grundstücken und baulichen Anlagen Ortenburger Straße";"";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraße Erschließungsstraßen";"1488"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6305.9321";"6";"6305";"9321";2015;50000;"Soll";"Ausgabe";"EinR.=9999, gegsD=2630";"9650";"Erwerb unbebauter Grundstücke Erschließung 'Kager' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6305/03+08";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraße Erschließungsstraßen";"1488"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6305.9323";"6";"6305";"9323";2015;0;"Soll";"Ausgabe";"EinR.=9999, gegsD=2630";"9650";"Erwerb grundstücksgleicher Rechte Erschließung 'Innerer Westen' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6305/09";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraße Erschließungsstraßen";"1488"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6305.9329";"6";"6305";"9329";2015;0;"Soll";"Ausgabe";"EinR.=9999, gegsD=2630";"9650";"Sonstiger Grunderwerb Junkersstraße ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2011 bis 2015 vgl. UA 6305/06";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraße Erschließungsstraßen";"1488"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6305.9500";"6";"6305";"9500";2015;0;"Soll";"Ausgabe";"gegsD=2630";"650";"Tiefbaumaßnahmen";"";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraße Erschließungsstraßen";"1488"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6305.9501";"6";"6305";"9501";2015;0;"Soll";"Ausgabe";"gegsD=2630";"9650";"Tiefbaumaßnahmen";"";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraße Erschließungsstraßen";"1488"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6305.9502";"6";"6305";"9502";2015;0;"Soll";"Ausgabe";"EinR.=9999, gegsD=2630";"9650";"Tiefbaumaßnahmen Fritz-Fend-Straße ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2013 bis 2017 vgl. UA 6305/02";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraße Erschließungsstraßen";"1488"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6305.9503";"6";"6305";"9503";2015;300000;"Soll";"Ausgabe";"EinR.=9999, gegsD=2630";"9650";"Tiefbaumaßnahmen Erschließung 'Kager' Verpfl.ermächt. 100.000 davon 2016 100.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6305/03";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraße Erschließungsstraßen";"1488"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6305.9504";"6";"6305";"9504";2015;0;"Soll";"Ausgabe";"gegsD=2630";"9650";"Tiefbaumaßnahmen ehem. Rafflerkaserne-Nord";"";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraße Erschließungsstraßen";"1488"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6305.9505";"6";"6305";"9505";2015;0;"Soll";"Ausgabe";"gegsD=2630";"650";"Tiefbaumaßnahmen";"";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraße Erschließungsstraßen";"1488"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6305.9506";"6";"6305";"9506";2015;0;"Soll";"Ausgabe";"EinR.=9999, gegsD=2630";"9650";"Tiefbaumaßnahmen Junkersstraße ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2011 bis 2015 vgl. UA 6305/06";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraße Erschließungsstraßen";"1489"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6305.9507";"6";"6305";"9507";2015;0;"Soll";"Ausgabe";"EinR.=9999, gegsD=2630";"9650";"Tiefbaumaßnahmen Metzer Straße ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2013 bis 2017 vgl. UA 6305/07";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraße Erschließungsstraßen";"1489"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6305.9508";"6";"6305";"9508";2015;0;"Soll";"Ausgabe";"EinR.=9999, gegsD=2630";"9650";"Tiefbaumaßnahmen Hermann-Köhl-Straße / Wernerwerkstraße ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6305/08";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraße Erschließungsstraßen";"1489"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6305.9509";"6";"6305";"9509";2015;50000;"Soll";"Ausgabe";"EinR.=9999, gegsD=2630";"9650";"Tiefbaumaßnahmen Erschließung 'Innerer Westen' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6305/09";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraße Erschließungsstraßen";"1489"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6305.9519";"6";"6305";"9519";2015;300000;"Soll";"Ausgabe";"EinR.=9999, gegsD=2630";"9650";"Straßen, Plätze, Brücken u.ä. Erschließung 'Innerer Westen' Verpfl.ermächt. 200.000 davon 2016 200.000 ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6305/09";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraße Erschließungsstraßen";"1489"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6305.9870";"6";"6305";"9870";2015;0;"Soll";"Ausgabe";"gegsD=2630";"9650";"Investitionszuschüsse an private Unternehmen Rückerstattung 'Vorfinanzierung'";"";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraße Erschließungsstraßen";"1489"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6305.9879";"6";"6305";"9879";2015;0;"Soll";"Ausgabe";"EinR.=9999, gegsD=2630";"9650";"Investitionszuschüsse an private Unternehmen Erschließung 'Innerer Westen' ";". ERLÄUTERUNG im INVESTITIONSPROGRAMM 2014 bis 2018 vgl. UA 6305/09";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraße Erschließungsstraßen";"1489"
"B";"ermögenshaushalt 2015 - Modell 3 'Entwurf'";"6.6306.3670";"6";"6306";"3670";2015;0;"Soll";"Einnahme";"";"9650";"Investitionszuschüsse von privaten Unternehmen 'Vorfinanzierung'";"";"Bau- und Wohnungswesen, Verkehr";"Gemeindestraße Erschließungsstraßen";"1490"
